code,name,ward,lga,registered_voters
EB/224/02791/015,"Custom Office 015","Onicha Ward 03","Onicha",2307
EB/224/02791/016,"Health Centre 016","Onicha Ward 03","Onicha",1628
EB/224/02791/017,"Palace Grounds 017","Onicha Ward 03","Onicha",1940
EB/224/02791/018,"Playground 018","Onicha Ward 03","Onicha",936
EB/224/02791/019,"Health Centre 019","Onicha Ward 03","Onicha",1254
EB/224/02792/001,"Police Station Area 001","Onicha Ward 04","Onicha",2406
EB/224/02792/002,"Playground 002","Onicha Ward 04","Onicha",772
EB/224/02792/003,"Open Space 003","Onicha Ward 04","Onicha",2421
EB/224/02792/004,"Post Office 004","Onicha Ward 04","Onicha",958
EB/224/02792/005,"Open Space 005","Onicha Ward 04","Onicha",492
EB/224/02792/006,"Junction 006","Onicha Ward 04","Onicha",673
EB/224/02792/007,"Village Square 007","Onicha Ward 04","Onicha",1070
EB/224/02792/008,"Village Square 008","Onicha Ward 04","Onicha",1690
EB/224/02792/009,"Dispensary 009","Onicha Ward 04","Onicha",2192
EB/224/02792/010,"Open Space 010","Onicha Ward 04","Onicha",824
EB/224/02792/011,"Village Square 011","Onicha Ward 04","Onicha",1779
EB/224/02792/012,"Motor Park 012","Onicha Ward 04","Onicha",1872
EB/224/02792/013,"Civic Centre 013","Onicha Ward 04","Onicha",1155
EB/224/02792/014,"Community Hall 014","Onicha Ward 04","Onicha",1553
EB/224/02792/015,"Dispensary 015","Onicha Ward 04","Onicha",655
EB/224/02793/001,"Secondary School 001","Onicha Ward 05","Onicha",2191
EB/224/02793/002,"Junction 002","Onicha Ward 05","Onicha",1767
EB/224/02793/003,"Community Centre 003","Onicha Ward 05","Onicha",2216
EB/224/02793/004,"Church Premises 004","Onicha Ward 05","Onicha",454
EB/224/02793/005,"Dispensary 005","Onicha Ward 05","Onicha",1198
EB/224/02793/006,"Playground 006","Onicha Ward 05","Onicha",314
EB/224/02793/007,"Health Centre 007","Onicha Ward 05","Onicha",1544
EB/224/02793/008,"Market Square 008","Onicha Ward 05","Onicha",434
EB/224/02793/009,"Community Hall 009","Onicha Ward 05","Onicha",656
EB/224/02793/010,"Post Office 010","Onicha Ward 05","Onicha",2092
EB/224/02793/011,"Secondary School 011","Onicha Ward 05","Onicha",851
EB/224/02793/012,"Open Space 012","Onicha Ward 05","Onicha",1897
EB/224/02793/013,"Market Square 013","Onicha Ward 05","Onicha",1190
EB/224/02793/014,"Playground 014","Onicha Ward 05","Onicha",1552
EB/224/02793/015,"Secondary School 015","Onicha Ward 05","Onicha",1976
EB/224/02793/016,"Village Square 016","Onicha Ward 05","Onicha",2403
EB/224/02793/017,"Under Tree 017","Onicha Ward 05","Onicha",1144
EB/224/02793/018,"Under Tree 018","Onicha Ward 05","Onicha",341
EB/224/02793/019,"Civic Centre 019","Onicha Ward 05","Onicha",2276
EB/224/02793/020,"Palace Grounds 020","Onicha Ward 05","Onicha",2241
EB/224/02793/021,"Secondary School 021","Onicha Ward 05","Onicha",2103
EB/224/02793/022,"Under Tree 022","Onicha Ward 05","Onicha",2237
EB/224/02794/001,"Mosque Area 001","Onicha Ward 06","Onicha",651
EB/224/02794/002,"Secondary School 002","Onicha Ward 06","Onicha",478
EB/224/02794/003,"Open Space 003","Onicha Ward 06","Onicha",788
EB/224/02794/004,"Town Hall 004","Onicha Ward 06","Onicha",643
EB/224/02794/005,"Health Centre 005","Onicha Ward 06","Onicha",2307
EB/224/02794/006,"Motor Park 006","Onicha Ward 06","Onicha",2083
EB/224/02794/007,"Town Hall 007","Onicha Ward 06","Onicha",1131
EB/224/02794/008,"Custom Office 008","Onicha Ward 06","Onicha",1962
EB/224/02794/009,"Motor Park 009","Onicha Ward 06","Onicha",887
EB/224/02794/010,"Post Office 010","Onicha Ward 06","Onicha",1215
EB/224/02794/011,"Community Centre 011","Onicha Ward 06","Onicha",1120
EB/224/02794/012,"Civic Centre 012","Onicha Ward 06","Onicha",2061
EB/224/02794/013,"Open Space 013","Onicha Ward 06","Onicha",1776
EB/224/02794/014,"Police Station Area 014","Onicha Ward 06","Onicha",571
EB/224/02794/015,"Market Square 015","Onicha Ward 06","Onicha",2379
EB/224/02795/001,"Police Station Area 001","Onicha Ward 07","Onicha",1641
EB/224/02795/002,"Open Space 002","Onicha Ward 07","Onicha",435
EB/224/02795/003,"Open Space 003","Onicha Ward 07","Onicha",2070
EB/224/02795/004,"Mosque Area 004","Onicha Ward 07","Onicha",1827
EB/224/02795/005,"Mosque Area 005","Onicha Ward 07","Onicha",319
EB/224/02795/006,"Under Tree 006","Onicha Ward 07","Onicha",2109
EB/224/02795/007,"Custom Office 007","Onicha Ward 07","Onicha",2106
EB/224/02795/008,"Mosque Area 008","Onicha Ward 07","Onicha",1504
EB/224/02795/009,"Community Hall 009","Onicha Ward 07","Onicha",615
EB/224/02795/010,"Primary School 010","Onicha Ward 07","Onicha",2099
EB/224/02795/011,"Village Square 011","Onicha Ward 07","Onicha",1553
EB/224/02795/012,"Market Square 012","Onicha Ward 07","Onicha",1421
EB/224/02795/013,"Playground 013","Onicha Ward 07","Onicha",1480
EB/224/02795/014,"Community Hall 014","Onicha Ward 07","Onicha",681
EB/224/02795/015,"Junction 015","Onicha Ward 07","Onicha",767
EB/224/02795/016,"Mosque Area 016","Onicha Ward 07","Onicha",1082
EB/224/02795/017,"Police Station Area 017","Onicha Ward 07","Onicha",1900
EB/224/02795/018,"Village Square 018","Onicha Ward 07","Onicha",528
EB/224/02795/019,"Custom Office 019","Onicha Ward 07","Onicha",1780
EB/224/02796/001,"Market Square 001","Onicha Ward 08","Onicha",1734
EB/224/02796/002,"Post Office 002","Onicha Ward 08","Onicha",888
EB/224/02796/003,"Dispensary 003","Onicha Ward 08","Onicha",2436
EB/224/02796/004,"Market Square 004","Onicha Ward 08","Onicha",2438
EB/224/02796/005,"Town Hall 005","Onicha Ward 08","Onicha",970
EB/224/02796/006,"Market Square 006","Onicha Ward 08","Onicha",2432
EB/224/02796/007,"Community Hall 007","Onicha Ward 08","Onicha",2058
EB/224/02796/008,"Town Hall 008","Onicha Ward 08","Onicha",2477
EB/224/02796/009,"Health Centre 009","Onicha Ward 08","Onicha",1169
EB/224/02796/010,"Village Square 010","Onicha Ward 08","Onicha",975
EB/224/02796/011,"Post Office 011","Onicha Ward 08","Onicha",1355
EB/224/02796/012,"Town Hall 012","Onicha Ward 08","Onicha",1438
EB/224/02796/013,"Playground 013","Onicha Ward 08","Onicha",308
EB/224/02796/014,"Primary School 014","Onicha Ward 08","Onicha",2259
EB/224/02796/015,"Police Station Area 015","Onicha Ward 08","Onicha",1655
EB/224/02796/016,"Town Hall 016","Onicha Ward 08","Onicha",2443
EB/224/02796/017,"Town Hall 017","Onicha Ward 08","Onicha",1642
EB/224/02796/018,"Motor Park 018","Onicha Ward 08","Onicha",2287
EB/224/02796/019,"Civic Centre 019","Onicha Ward 08","Onicha",440
EB/224/02796/020,"Church Premises 020","Onicha Ward 08","Onicha",653
EB/224/02796/021,"Town Hall 021","Onicha Ward 08","Onicha",357
EB/224/02796/022,"Open Space 022","Onicha Ward 08","Onicha",327
EB/224/02796/023,"Junction 023","Onicha Ward 08","Onicha",2431
EB/224/02797/001,"Town Hall 001","Onicha Ward 09","Onicha",1002
EB/224/02797/002,"Playground 002","Onicha Ward 09","Onicha",991
EB/224/02797/003,"Market Square 003","Onicha Ward 09","Onicha",1111
EB/224/02797/004,"Post Office 004","Onicha Ward 09","Onicha",2038
EB/224/02797/005,"Under Tree 005","Onicha Ward 09","Onicha",2272
EB/224/02797/006,"Market Square 006","Onicha Ward 09","Onicha",1159
EB/224/02797/007,"Under Tree 007","Onicha Ward 09","Onicha",1312
EB/224/02797/008,"Town Hall 008","Onicha Ward 09","Onicha",2266
EB/224/02797/009,"Custom Office 009","Onicha Ward 09","Onicha",2091
EB/224/02797/010,"Police Station Area 010","Onicha Ward 09","Onicha",533
EB/224/02797/011,"Police Station Area 011","Onicha Ward 09","Onicha",2376
EB/224/02797/012,"Custom Office 012","Onicha Ward 09","Onicha",822
EB/224/02797/013,"Community Centre 013","Onicha Ward 09","Onicha",1172
EB/224/02797/014,"Dispensary 014","Onicha Ward 09","Onicha",526
EB/224/02797/015,"Secondary School 015","Onicha Ward 09","Onicha",1748
EB/224/02797/016,"Market Square 016","Onicha Ward 09","Onicha",941
EB/224/02797/017,"Mosque Area 017","Onicha Ward 09","Onicha",2396
EB/224/02797/018,"Post Office 018","Onicha Ward 09","Onicha",952
EB/224/02798/001,"Community Hall 001","Onicha Ward 10","Onicha",957
EB/224/02798/002,"Community Centre 002","Onicha Ward 10","Onicha",1824
EB/224/02798/003,"Under Tree 003","Onicha Ward 10","Onicha",1097
EB/224/02798/004,"Motor Park 004","Onicha Ward 10","Onicha",1337
EB/224/02798/005,"Junction 005","Onicha Ward 10","Onicha",1961
EB/224/02798/006,"Market Square 006","Onicha Ward 10","Onicha",2074
EB/224/02798/007,"Under Tree 007","Onicha Ward 10","Onicha",575
EB/224/02798/008,"Custom Office 008","Onicha Ward 10","Onicha",1527
EB/224/02798/009,"Secondary School 009","Onicha Ward 10","Onicha",2342
EB/224/02798/010,"Secondary School 010","Onicha Ward 10","Onicha",2319
EB/224/02798/011,"Village Square 011","Onicha Ward 10","Onicha",2185
EB/224/02798/012,"Community Hall 012","Onicha Ward 10","Onicha",694
EB/224/02798/013,"Playground 013","Onicha Ward 10","Onicha",599
EB/224/02798/014,"Junction 014","Onicha Ward 10","Onicha",1348
EB/224/02798/015,"Town Hall 015","Onicha Ward 10","Onicha",1298
EB/224/02798/016,"Civic Centre 016","Onicha Ward 10","Onicha",934
EB/224/02798/017,"Motor Park 017","Onicha Ward 10","Onicha",321
EB/224/02798/018,"Primary School 018","Onicha Ward 10","Onicha",2460
EB/224/02798/019,"Junction 019","Onicha Ward 10","Onicha",2383
EB/224/02799/001,"Village Square 001","Onicha Ward 11","Onicha",1050
EB/224/02799/002,"Palace Grounds 002","Onicha Ward 11","Onicha",328
EB/224/02799/003,"Post Office 003","Onicha Ward 11","Onicha",2281
EB/224/02799/004,"Town Hall 004","Onicha Ward 11","Onicha",2016
EB/224/02799/005,"Health Centre 005","Onicha Ward 11","Onicha",2470
EB/224/02799/006,"Mosque Area 006","Onicha Ward 11","Onicha",1422
EB/224/02799/007,"Junction 007","Onicha Ward 11","Onicha",1685
EB/224/02799/008,"Palace Grounds 008","Onicha Ward 11","Onicha",2487
EB/224/02799/009,"Primary School 009","Onicha Ward 11","Onicha",321
EB/224/02799/010,"Market Square 010","Onicha Ward 11","Onicha",677
EB/224/02799/011,"Church Premises 011","Onicha Ward 11","Onicha",2070
EB/224/02799/012,"Junction 012","Onicha Ward 11","Onicha",975
EB/224/02799/013,"Under Tree 013","Onicha Ward 11","Onicha",361
EB/224/02799/014,"Police Station Area 014","Onicha Ward 11","Onicha",2024
EB/224/02799/015,"Secondary School 015","Onicha Ward 11","Onicha",616
EB/224/02800/001,"Primary School 001","Onicha Ward 12","Onicha",2261
EB/224/02800/002,"Market Square 002","Onicha Ward 12","Onicha",1038
EB/224/02800/003,"Village Square 003","Onicha Ward 12","Onicha",2402
EB/224/02800/004,"Dispensary 004","Onicha Ward 12","Onicha",2128
EB/224/02800/005,"Secondary School 005","Onicha Ward 12","Onicha",1684
EB/224/02800/006,"Market Square 006","Onicha Ward 12","Onicha",466
EB/224/02800/007,"Community Centre 007","Onicha Ward 12","Onicha",2396
EB/224/02800/008,"Town Hall 008","Onicha Ward 12","Onicha",772
EB/224/02800/009,"Community Centre 009","Onicha Ward 12","Onicha",1562
EB/224/02800/010,"Dispensary 010","Onicha Ward 12","Onicha",507
EB/224/02800/011,"Community Centre 011","Onicha Ward 12","Onicha",486
EB/224/02800/012,"Community Hall 012","Onicha Ward 12","Onicha",2139
EB/224/02800/013,"Community Hall 013","Onicha Ward 12","Onicha",544
EB/224/02800/014,"Dispensary 014","Onicha Ward 12","Onicha",769
EB/224/02800/015,"Health Centre 015","Onicha Ward 12","Onicha",2014
EB/224/02800/016,"Community Centre 016","Onicha Ward 12","Onicha",2097
EB/224/02800/017,"Playground 017","Onicha Ward 12","Onicha",598
EB/224/02800/018,"Police Station Area 018","Onicha Ward 12","Onicha",776
EB/224/02800/019,"Police Station Area 019","Onicha Ward 12","Onicha",977
EB/224/02800/020,"Custom Office 020","Onicha Ward 12","Onicha",1082
EB/224/02800/021,"Community Hall 021","Onicha Ward 12","Onicha",362
EB/224/02801/001,"Town Hall 001","Onicha Ward 13","Onicha",1142
EB/224/02801/002,"Dispensary 002","Onicha Ward 13","Onicha",602
EB/224/02801/003,"Primary School 003","Onicha Ward 13","Onicha",1291
EB/224/02801/004,"Open Space 004","Onicha Ward 13","Onicha",2275
EB/224/02801/005,"Palace Grounds 005","Onicha Ward 13","Onicha",770
EB/224/02801/006,"Health Centre 006","Onicha Ward 13","Onicha",1177
EB/224/02801/007,"Community Hall 007","Onicha Ward 13","Onicha",1645
EB/224/02801/008,"Junction 008","Onicha Ward 13","Onicha",2129
EB/224/02801/009,"Primary School 009","Onicha Ward 13","Onicha",2295
EB/224/02801/010,"Mosque Area 010","Onicha Ward 13","Onicha",1259
EB/224/02801/011,"Primary School 011","Onicha Ward 13","Onicha",607
EB/224/02801/012,"Community Centre 012","Onicha Ward 13","Onicha",1049
EB/224/02801/013,"Police Station Area 013","Onicha Ward 13","Onicha",2306
EB/224/02801/014,"Community Centre 014","Onicha Ward 13","Onicha",868
EB/224/02801/015,"Dispensary 015","Onicha Ward 13","Onicha",588
EB/224/02801/016,"Mosque Area 016","Onicha Ward 13","Onicha",751
EB/224/02801/017,"Secondary School 017","Onicha Ward 13","Onicha",1199
EB/224/02801/018,"Community Hall 018","Onicha Ward 13","Onicha",1870
